member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
299~~Clothing Stock - Grace Collection Products Catalogue V130~~~~14MSTJ4071~Cirrus Jacket - Ladies ~~~~Apparel | Jackets~~~NO~Powerstretch fabric allow 4-ways stretch with maximum maneuverability. Front zip to mid body and a zippered pocket on right chest, Zippered pocket with puller on both sides, Cinch toggle for weather protection on back of collar, Side zip for easy removal, Adjustable molded tab cuffs, 8000MM waterproof rating, 3000G/M2 breathability rating, Ideal for sailing and outdoor sports~~~100% polyester~~~STJ4070_4071.jpg~~~~Royal-Black, Black, Red-Black~~~~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~59.67~50~55.81~100~51.43~250~46.81~~~~~~~~~~~75.00~~~~~~~~~~~~~
300~~Clothing Stock - Grace Collection Products Catalogue V131~~~~14MSTJ4080~Vista Jacket- Mens~~~~Apparel | Jackets~~~NO~1000MM waterproof rating, 1000G/M2 breathability rating, Storm flap with chin guard, Ergonomic zipper pulls, Zippered chest pocket, Front zippered pockets, Spandex-trimmed cuffs, Open hem with drawcord and toggles, Gently contoured silhouette (Ladies Style), Princess seams (Ladies Style)~~~94% polyester, 6% spandex woven shell to 100% polyester waffle fleece with laminated file insert to repel water and wind~~~STJ4080_4081.jpg~~~~Navy, Black~~~S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~71.13~50~69.19~100~63.85~250~58.33~~~~~~~~~~~75.00~~~~~~~~~~~~~
301~~Clothing Stock - Grace Collection Products Catalogue V132~~~~14MSTJ4081~Vista Jacket - Ladies ~~~~Apparel | Jackets~~~NO~1000MM waterproof rating, 1000G/M2 breathability rating, Storm flap with chin guard, Ergonomic zipper pulls, Zippered chest pocket, Front zippered pockets, Spandex-trimmed cuffs, Open hem with drawcord and toggles, Gently contoured silhouette (Ladies Style), Princess seams (Ladies Style)~~~94% polyester, 6% spandex woven shell to 100% polyester waffle fleece with laminated file insert to repel water and wind~~~STJ4080_4081.jpg~~~~Navy, Black, Natura~~~S,M,L,XL,2XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~69.52~50~67.58~100~62.35~250~56.94~~~~~~~~~~~75.00~~~~~~~~~~~~~
302~~Clothing Stock - Grace Collection Products Catalogue V133~~~~14MSTJ4090~Calidum Jacket - Mens ~~~~Apparel | Jackets~~~NO~"100% polyester, textured outer shell with water resistant finish. 100% polyester Sherpa fleece body lining. 3-ounce polyfill in sleeves. Storm flap. Inside placket with fleece chin guard. Thermal fleece lined collar. Zip-off hood. Thermal retention shock cord at hood and drop back hem. Inside pocket. Right chest zippered pocket. Decorative stitching. YKK zip pullers
"~~~Outer: 100% Polyester, Inner: 100% Polyester~~~STJ4090.jpg~~~~Black ~~~S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~111.45~50~101.52~100~94.03~250~93.06~~~~~~~~~~~75.00~~~~~~~~~~~~~
303~~Clothing Stock - Grace Collection Products Catalogue V134~~~~14MSTJ4091~Calidum Jacket - Ladies ~~~~Apparel | Jackets~~~NO~"100% polyester, textured outer shell with water resistant finish. 100% polyester Sherpa fleece body lining. 3-ounce polyfill in sleeves. Storm flap. Inside placket with fleece chin guard. Thermal fleece lined collar. Zip-off hood. Thermal retention shock cord at hood and drop back hem. Inside pocket. Right chest zippered pocket. Decorative stitching. YKK zip pullers
"~~~Outer: 100% Polyester, Inner: 100% Polyester~~~STJ4091.jpg~~~~Black ~~~S,M,L,XL,2XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~109.84~50~100.03~100~92.64~250~91.67~~~~~~~~~~~75.00~~~~~~~~~~~~~
304~~Clothing Stock - Grace Collection Products Catalogue V135~~~~14MSTJ4100~Tanaka Jacket - Mens ~~~~Apparel | Jackets~~~NO~100% polyester with water resistant finish. Mesh body lining. Colour-block raglan sleeves. Woven checker board trim detail. Concealed front zipper pockets. Self fabric chin guard. Reflective zipper tape with zipper pull at center front. Adjustable shock cord at hem. Elasticised cuffs. YKK zip pullers. ~~~100% Polyester~~~STJ4100.jpg~~~~Black-yellow, black-red, black-royal ~~~XS,S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~71.45~50~69.52~100~64.14~250~58.61~~~~~~~~~~~75.00~~~~~~~~~~~~~
305~~Clothing Stock - Grace Collection Products Catalogue V136~~~~14MSTJ4110~Taylor Jacket- Mens~~~~Apparel | Jackets~~~NO~" 100% polyester, textured outer shell with water resistant finish. 100% polyester body lining with polyester insulation. Two-way front zipper. Adjustable cuff band with velcro closure. Zip-off hood. Storm flap with plastic snaps. Upper chest outer zipper pocket. Two inside pockets, one with audio port. Adjustable shock cord at hem. YKK zip pullers. 
"~~~Outer: 100% Polyester, Inner: 100% Polyester~~~STJ4110.jpg~~~~Black ~~~S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~106.29~50~96.74~100~89.58~250~88.61~~~~~~~~~~~75.00~~~~~~~~~~~~~
306~~Clothing Stock - Grace Collection Products Catalogue V137~~~~14MSTJ4111~Taylor Jacket - Ladies ~~~~Apparel | Jackets~~~NO~" 100% polyester, textured outer shell with water resistant finish. 100% polyester body lining with polyester insulation. Two-way front zipper. Adjustable cuff band with velcro closure. Zip-off hood. Storm flap with plastic snaps. Upper chest outer zipper pocket. Two inside pockets, one with audio port. Adjustable shock cord at hem. YKK zip pullers. 
"~~~Outer: 100% Polyester, Inner: 100% Polyester~~~STJ4111.jpg~~~~Black ~~~S,M,L,XL,2XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~104.35~50~94.95~100~87.92~250~86.95~~~~~~~~~~~75.00~~~~~~~~~~~~~
307~~Clothing Stock - Grace Collection Products Catalogue V138~~~~14MSTJ4120~Montem Jacket - Mens~~~~Apparel | Jackets~~~NO~"100% polyester, outer shell with water resistant finish. 100% polyester Sherpa fleece body lining. 3-ounce polyfill in sleeves. Piped yoke, front and sleeve detail. Storm flap with zippered pocket inside placket. Zip-off hood. Adjustable cuffs with tabs. Thermal retention shock cord at hem and hood. YKK zip pullers. 
"~~~Outer: 100% Polyester/Inner: 100% Polyester~~~STJ4120.jpg~~~~Black-Royal, Black-yellow, Black-Red ~~~XS,S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~114.52~50~104.36~100~96.67~250~95.70~~~~~~~~~~~75.00~~~~~~~~~~~~~
308~~Clothing Stock - Grace Collection Products Catalogue V139~~~~14MSTJ4121~Montem Jacket - Ladies ~~~~Apparel | Jackets~~~NO~"100% polyester, outer shell with water resistant finish. 100% polyester Sherpa fleece body lining. 3-ounce polyfill in sleeves. Piped yoke, front and sleeve detail. Storm flap with zippered pocket inside placket. Zip-off hood. Adjustable cuffs with tabs. Thermal retention shock cord at hem and hood. YKK zip pullers. 
"~~~Outer: 100% Polyester/Inner: 100% Polyester~~~STJ4121.jpg~~~~Black-Royal, Black-yellow, Black-Red ~~~S,M,L,XL,2XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~112.90~50~102.87~100~95.28~250~94.31~~~~~~~~~~~75.00~~~~~~~~~~~~~
309~~Clothing Stock - Grace Collection Products Catalogue V140~~~~14MSTP5010~Shafton Polar Fleece - Mens~~~~Apparel | Hoodies~~~NO~285gsm, Front zipper with puller, 2 front zippered pocket with pullers, Elasticised string with toggle around the waist~~~100% Polyester, low pill fleece~~~STP5010.jpg~~~~Navy, Red, Black, Charcoal, Royal, Marnoon~~~S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~34.08~50~30.83~100~29.52~250~26.32~~~~~~~~~~~75.00~~~~~~~~~~~~~
310~~Clothing Stock - Grace Collection Products Catalogue V141~~~~14MSTP5020~Carrington Polar Fleece - Ladies ~~~~Apparel | Hoodies~~~NO~285gsm, Front colour matching zipper, 2 front pockets with concealed zipper in panel stitching~~~100% Polyester, low pill fleece fitted vest~~~STP5020.jpg~~~~Pink, Black, Red~~~8,10,12,14,16,18,20,22~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~32.70~50~29.50~100~28.23~250~25.12~~~~~~~~~~~75.00~~~~~~~~~~~~~
311~~Clothing Stock - Grace Collection Products Catalogue V142~~~~14MSTP5030~Burleigh Polar Fleece - Mens~~~~Apparel | Hoodies~~~NO~285gsm, Long sleeve jacket with colour matching zipper, 2 front zippered pockets, Elasticised sleeve cuff, Elasticised string with toggle around the waist~~~100% Polyester, low pill fleece~~~STP5030.jpg~~~~Royal, Navy, Black, Charcoal~~~S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~38.83~50~35.65~100~35.32~250~29.44~~~~~~~~~~~75.00~~~~~~~~~~~~~
312~~Clothing Stock - Grace Collection Products Catalogue V143~~~~14MSTP5040~Lorna Polar Fleece - Ladies ~~~~Apparel | Hoodies~~~NO~285gsm, Long sleeve jacket with colour matching zipper, 2 front pockets with concealed zipper in panel stitching, Straight sleeve cuff~~~100% Polyester, low pill fleece~~~STP5040.jpg~~~~Black, Red, Pink~~~8,10,12,14,16,18,20,22~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~37.00~50~33.87~100~33.55~250~27.92~~~~~~~~~~~75.00~~~~~~~~~~~~~
313~~Clothing Stock - Grace Collection Products Catalogue V144~~~~14MSTP5050~Nuvo - Mens~~~~Apparel | Jackets~~~NO~Contrast piping on the chest, back and both sleeves. Contrast inner collar. Front kangaroo pocket~~~65% Polyester, 35% Cotton, low pill fleece~~~STP5050.jpg~~~~~~~~~~~~~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~40.00~50~36.77~100~36.45~250~30.42~~~~~~~~~~~75.00~~~~~~~~~~~~~
314~~Clothing Stock - Grace Collection Products Catalogue V145~~~~14MSTP5051~Nuvo - Ladies~~~~Apparel | Jackets~~~NO~Contrast piping on the chest, back and both sleeves. Contrast inner collar. Front kangaroo pocket~~~65% Polyester, 35% Cotton, low pill fleece~~~STP5050.jpg~~~~~~~~~~~~~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~38.33~50~35.16~100~34.84~250~29.03~~~~~~~~~~~75.00~~~~~~~~~~~~~
315~~Clothing Stock - Grace Collection Products Catalogue V146~~~~14MSTS1083~Winton Shorts - Adults ~~~~Apparel | Shorts~~~NO~160gsm, Plain style sports shorts with rope, Short length~~~Coolde 100 cool dry polyester mesh knit~~~STS1083.jpg~~~~Navy, Black~~~S,M,L,XL,2XL,3XL,5XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~22.32~50~19.50~100~18.55~250~16.15~~~~~~~~~~~75.00~~~~~~~~~~~~~
316~~Clothing Stock - Grace Collection Products Catalogue V147~~~~14MSTS1083~Winton Shorts - Childrens~~~~Apparel | Shorts~~~NO~160gsm, Plain style sports shorts with rope, Short length~~~Coolde 100 cool dry polyester mesh knit~~~STS1083.jpg~~~~Navy, Black~~~6,8,10,12,14~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~21.45~50~18.67~100~17.74~250~15.40~~~~~~~~~~~75.00~~~~~~~~~~~~~
317~~Clothing Stock - Grace Collection Products Catalogue V148~~~~14MSTS5010~Alistair Shorts - Mens ~~~~Apparel | Shorts~~~NO~Velcro closure waist with matching draw cord, One pocket on front right hand side~~~100% polyester microfibre~~~STS5020_STS5010.jpg~~~~Royal, Black, White, Red, Navy~~~2XS,XS,S,M,L,XL,2XL,3XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~27.16~50~24.17~100~23.06~250~20.33~~~~~~~~~~~75.00~~~~~~~~~~~~~
318~~Clothing Stock - Grace Collection Products Catalogue V149~~~~14MSTS5020~Aurora Shorts - Ladies ~~~~Apparel | Shorts~~~NO~"Full elasticised waist with inside matching draw cord, ""V"" shape side split"~~~100% polyester microfibre~~~STS5020_STS5010.jpg~~~~Apple Green-White, Black-White, Red-White, White-Black, Hot Pink-White~~~6,8,10,12,14~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~23.18~50~20.33~100~19.35~250~16.90~~~~~~~~~~~75.00~~~~~~~~~~~~~
319~~Clothing Stock - Grace Collection Products Catalogue V150~~~~14MSTS5050~Sierra Shorts - Mens~~~~Apparel | Shorts~~~NO~Full elasticised waist with inside matching draw cord, Side splits, One pocket on both sides, One zippered back pocket~~~Nylon Taslon fabric with mesh lining~~~STS5050.jpg~~~~Navy, Black~~~3XS,2XS,XS,S,M,L,XL,2XL~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~26.47~50~23.50~100~22.42~250~19.74~~~~~~~~~~~75.00~~~~~~~~~~~~~
320~~Clothing Stock - Grace Collection Products Catalogue V151~~~~14MST1426~Elise Fitness Singlet - Ladies ~~~~Apparel | Active Wear~~~NO~"230gsm. Flattering ""V"" neck style. Built in shelf bra with removable padding gives your bust great shape and extra support. Racerback design. "~~~ 92% Polyester 8% Lycra~~~ST1426.jpg~~~~Black, hot pink ~~~6,8,10,12,14,16~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~29.41~50~26.33~100~25.16~250~22.28~~~~~~~~~~~75.00~~~~~~~~~~~~~
321~~Clothing Stock - Grace Collection Products Catalogue V152~~~~14MST1431~Rochelle Fitness Singlet - Ladies ~~~~Apparel | Active Wear~~~NO~230gsm. Flattering scooped neckline. Built in shelf bra with removable padding gives your bust great shape and extra support. Mesh panelling with cross-over feature at the back~~~ 92% Polyester 8% Lycra~~~ST1431.jpg~~~~Black, hot pink, Sky ~~~8,10,12,14,16~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~31.49~50~28.33~100~27.10~250~24.07~~~~~~~~~~~75.00~~~~~~~~~~~~~
322~~Clothing Stock - Grace Collection Products Catalogue V153~~~~14MST1438~Karrise Fitness Singlet - Ladies ~~~~Apparel | Active Wear~~~NO~230gsm. Flattering scooped neckline. Built in shelf bra with removable padding gives your bust great shape and extra support. Spaghetti strap racer back design~~~ 92% Polyester 8% Lycra~~~ST1438_STS5038.jpg~~~~Pink, Black ~~~8,10,12,14,18~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~27.68~50~24.67~100~23.55~250~20.78~~~~~~~~~~~75.00~~~~~~~~~~~~~
323~~Clothing Stock - Grace Collection Products Catalogue V154~~~~14MST1492~Varsity Fitness Crop Top - Ladies ~~~~Apparel | Active Wear~~~NO~230gsm. Flattering scooped neckline. Built in shelf bra with removable padding gives your bust great shape and extra support. Double layer croptop. Racerback design. ~~~ 92% Polyester 8% Lycra~~~ST1492.jpg~~~~Black, Black-hot pink, Navy-Sky ~~~8,10,12,14,20~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~27.33~50~24.33~100~23.23~250~20.48~~~~~~~~~~~75.00~~~~~~~~~~~~~
324~~Clothing Stock - Grace Collection Products Catalogue V155~~~~14MSP4031~Elite Fitness Tights - Ladies ~~~~Apparel | Active Wear~~~NO~230gsm. 3/4 length tights. Elastic waistband~~~" 92% Polyester 8% Lycra
"~~~ST1431_SP4031.jpg~~~~Black ~~~8,10,12,14,17~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~27.68~50~24.67~100~23.55~250~20.78~~~~~~~~~~~75.00~~~~~~~~~~~~~
325~~Clothing Stock - Grace Collection Products Catalogue V156~~~~14MSTS5038~Harmony Fitness Shorts- Ladies ~~~~Apparel | Active Wear~~~NO~230gsm. Soft dual panel waistband with drawcord to adjust your fit. Hidden pocket within front waistband~~~ 92% Polyester 8% Lycra~~~STS5038.jpg~~~~Black, Black-pink-dark grey~~~8,10,12,14,19~~~~~NO~~~~~~1 Position~1 Colour~Screen Printing - Large~~~~~25~27.33~50~24.33~100~23.23~250~20.48~~~~~~~~~~~75.00~~~~~~~~~~~~~
